0	train	5.0
1	train	3.799999952316284
2	train	3.799999952316284
3	train	2.5999999046325684
4	train	4.25
5	train	4.25
6	train	0.5
7	train	1.600000023841858
8	train	2.200000047683716
9	train	5.0
10	train	4.199999809265137
11	train	4.599999904632568
12	train	3.867000102996826
13	train	4.666999816894531
14	train	1.6670000553131104
15	train	3.75
16	train	5.0
17	train	0.5
18	train	3.799999952316284
19	train	5.0
20	train	3.200000047683716
21	train	2.799999952316284
22	train	4.599999904632568
23	train	3.0
24	train	5.0
25	train	4.800000190734863
26	train	5.0
27	train	4.199999809265137
28	train	4.199999809265137
29	train	4.0
30	train	4.0
31	train	4.908999919891357
32	train	3.0
33	train	2.4000000953674316
34	train	4.199999809265137
35	train	3.4000000953674316
36	train	5.0
37	train	3.75
38	train	2.75
39	train	5.0
40	train	4.0
41	train	3.5999999046325684
42	train	1.600000023841858
43	train	1.75
44	train	5.0
45	train	1.0
46	train	1.0
47	train	2.375
48	train	3.799999952316284
49	train	3.200000047683716
50	train	3.200000047683716
51	train	4.400000095367432
52	train	3.75
53	train	4.75
54	train	3.200000047683716
55	train	1.555999994277954
56	train	3.937999963760376
57	train	5.0
58	train	5.0
59	train	4.0
60	train	1.600000023841858
61	train	4.75
62	train	3.5
63	train	1.399999976158142
64	train	1.399999976158142
65	train	4.0
66	train	5.0
67	train	3.8329999446868896
68	train	0.6000000238418579
69	train	2.9170000553131104
70	train	4.199999809265137
71	train	2.0
72	train	2.5999999046325684
73	train	1.600000023841858
74	train	2.0
75	train	4.199999809265137
76	train	2.0
77	train	4.800000190734863
78	train	4.400000095367432
79	train	5.0
80	train	3.0
81	train	4.25
82	train	4.25
83	train	3.799999952316284
84	train	2.4000000953674316
85	train	1.600000023841858
86	train	2.0
87	train	1.600000023841858
88	train	4.0
89	train	2.200000047683716
90	train	4.400000095367432
91	train	3.5999999046325684
92	train	3.5999999046325684
93	train	0.5
94	train	0.800000011920929
95	train	0.6000000238418579
96	train	2.5999999046325684
97	train	2.0
98	train	2.200000047683716
99	train	2.4000000953674316
100	train	3.5999999046325684
101	train	2.200000047683716
102	train	4.800000190734863
103	train	1.6430000066757202
104	train	1.75
105	train	2.25
106	train	4.0
107	train	4.800000190734863
108	train	3.200000047683716
109	train	4.0
110	train	4.400000095367432
111	train	4.599999904632568
112	train	3.799999952316284
113	train	4.800000190734863
114	train	4.85699987411499
115	train	5.0
116	train	2.5329999923706055
117	train	1.0
118	train	1.0
119	train	2.0
120	train	0.14300000667572021
121	train	2.0
122	train	1.600000023841858
123	train	1.600000023841858
124	train	3.4000000953674316
125	train	4.0
126	train	4.800000190734863
127	train	2.5
128	train	1.75
129	train	1.0
130	train	5.0
131	train	1.399999976158142
132	train	4.0
133	train	3.799999952316284
134	train	4.0
135	train	4.0
136	train	4.800000190734863
137	train	0.6000000238418579
138	train	4.75
139	train	2.200000047683716
140	train	3.0
141	train	0.0
142	train	2.200000047683716
143	train	0.4000000059604645
144	train	4.800000190734863
145	train	4.800000190734863
146	train	3.799999952316284
147	train	3.0
148	train	4.0
149	train	5.0
150	train	3.799999952316284
151	train	3.0
152	train	4.400000095367432
153	train	3.799999952316284
154	train	3.0
155	train	0.6669999957084656
156	train	4.0
157	train	3.75
158	train	4.132999897003174
159	train	4.0
160	train	3.5999999046325684
161	train	1.2000000476837158
162	train	1.600000023841858
163	train	4.0
164	train	4.0
165	train	3.200000047683716
166	train	1.0
167	train	1.0
168	train	0.6000000238418579
169	train	0.4000000059604645
170	train	3.4000000953674316
171	train	3.5999999046325684
172	train	3.0
173	train	4.0
174	train	1.2000000476837158
175	train	0.6000000238418579
176	train	1.600000023841858
177	train	2.5999999046325684
178	train	3.5999999046325684
179	train	3.5
180	train	3.765000104904175
181	train	2.75
182	train	2.25
183	train	2.75
184	train	3.799999952316284
185	train	4.800000190734863
186	train	3.5999999046325684
187	train	1.2000000476837158
188	train	0.4000000059604645
189	train	2.4000000953674316
190	train	3.940999984741211
191	train	0.5
192	train	3.75
193	train	4.0
194	train	3.0
195	train	4.199999809265137
196	train	2.0
197	train	5.0
198	train	3.0
199	train	3.799999952316284
200	train	0.0
201	train	0.0
202	train	0.25
203	train	4.0
204	train	3.25
205	train	0.75
206	train	1.5
207	train	3.5
208	train	3.0
209	train	0.20000000298023224
210	train	0.800000011920929
211	train	4.199999809265137
212	train	3.799999952316284
213	train	0.4000000059604645
214	train	0.800000011920929
215	train	1.2000000476837158
216	train	2.799999952316284
217	train	3.200000047683716
218	train	5.0
219	train	0.0
220	train	1.0
221	train	0.0
222	train	3.75
223	train	0.4000000059604645
224	train	0.4000000059604645
225	train	0.6000000238418579
226	train	4.0
227	train	0.4000000059604645
228	train	0.4000000059604645
229	train	0.4000000059604645
230	train	4.800000190734863
231	train	0.6000000238418579
232	train	0.800000011920929
233	train	3.200000047683716
234	train	3.200000047683716
235	train	0.6000000238418579
236	train	0.6000000238418579
237	train	0.0
238	train	1.399999976158142
239	train	2.200000047683716
240	train	3.5999999046325684
241	train	3.1110000610351562
242	train	0.6000000238418579
243	train	0.4000000059604645
244	train	4.25
245	train	3.0
246	train	5.0
247	train	5.0
248	train	3.75
249	train	0.20000000298023224
250	train	0.4000000059604645
251	train	1.2860000133514404
252	train	4.599999904632568
253	train	0.6000000238418579
254	train	2.0
255	train	5.0
256	train	1.7999999523162842
257	train	2.4000000953674316
